csv_date,hour,sky_condition
08/01/2013,01,4
08/01/2013,02,4
08/01/2013,03,4
08/01/2013,04,4
08/01/2013,05,4
08/01/2013,06,4
08/01/2013,07,4
08/01/2013,08,4
08/01/2013,09,4
08/01/2013,10,4
08/01/2013,11,4
08/01/2013,12,4
08/01/2013,13,4
08/01/2013,14,4
08/01/2013,15,4
08/01/2013,16,4
08/01/2013,17,4
08/01/2013,18,4
08/01/2013,19,4
08/01/2013,20,4
08/01/2013,21,4
08/01/2013,22,4
08/01/2013,23,4
08/02/2013,00,4
08/02/2013,01,4
08/02/2013,02,4
08/02/2013,03,3
08/02/2013,04,4
08/02/2013,05,4
08/02/2013,06,4
08/02/2013,07,4
08/02/2013,08,4
08/02/2013,09,4
08/02/2013,10,4
08/02/2013,11,4
08/02/2013,12,4
08/02/2013,13,4
08/02/2013,14,4
08/02/2013,15,4
08/02/2013,16,4
08/02/2013,17,4
08/02/2013,18,4
08/02/2013,19,4
08/02/2013,20,3
08/02/2013,21,3
08/02/2013,22,3
08/02/2013,23,4
08/03/2013,00,4
08/03/2013,01,3
08/03/2013,02,3
08/03/2013,03,3
08/03/2013,04,4
08/03/2013,05,4
08/03/2013,06,4
08/03/2013,07,4
08/03/2013,08,4
08/03/2013,09,4
08/03/2013,10,4
08/03/2013,11,1
08/03/2013,12,1
08/03/2013,13,1
08/03/2013,14,1
08/03/2013,15,1
08/03/2013,16,1
08/03/2013,17,2
08/03/2013,18,2
08/03/2013,19,2
08/03/2013,20,0
08/03/2013,21,0
08/03/2013,22,0
08/03/2013,23,0
08/04/2013,00,0
08/04/2013,01,0
08/04/2013,02,0
08/04/2013,03,0
08/04/2013,04,0
08/04/2013,05,2
08/04/2013,06,1
08/04/2013,07,2
08/04/2013,08,0
08/04/2013,09,0
08/04/2013,10,0
08/04/2013,11,2
08/04/2013,12,2
08/04/2013,13,2
08/04/2013,14,2
08/04/2013,15,2
08/04/2013,16,2
08/04/2013,17,2
08/04/2013,18,2
08/04/2013,19,2
08/04/2013,20,2
08/04/2013,21,0
08/04/2013,22,0
08/04/2013,23,0
08/05/2013,00,0
08/05/2013,01,0
08/05/2013,02,0
08/05/2013,03,0
08/05/2013,04,0
08/05/2013,05,2
08/05/2013,06,2
08/05/2013,07,2
08/05/2013,08,2
08/05/2013,09,0
08/05/2013,10,0
08/05/2013,11,2
08/05/2013,12,2
08/05/2013,13,2
08/05/2013,14,2
08/05/2013,15,2
08/05/2013,16,2
08/05/2013,17,1
08/05/2013,18,2
08/05/2013,19,0
08/05/2013,20,0
08/05/2013,21,0
08/05/2013,22,0
08/05/2013,23,0
08/06/2013,00,0
08/06/2013,01,0
08/06/2013,02,0
08/06/2013,03,0
08/06/2013,04,0
08/06/2013,05,0
08/06/2013,06,0
08/06/2013,07,0
08/06/2013,08,0
08/06/2013,09,0
08/06/2013,10,0
08/06/2013,11,0
08/06/2013,12,0
08/06/2013,13,0
08/06/2013,14,2
08/06/2013,15,2
08/06/2013,16,2
08/06/2013,17,2
08/06/2013,18,2
08/06/2013,19,2
08/06/2013,20,0
08/06/2013,21,0
08/06/2013,22,0
08/06/2013,23,0
08/07/2013,00,0
08/07/2013,01,0
08/07/2013,02,0
08/07/2013,03,2
08/07/2013,04,1
08/07/2013,05,1
08/07/2013,06,1
08/07/2013,07,3
08/07/2013,08,3
08/07/2013,09,1
08/07/2013,10,1
08/07/2013,11,3
08/07/2013,12,1
08/07/2013,13,1
08/07/2013,14,3
08/07/2013,15,1
08/07/2013,16,3
08/07/2013,17,3
08/07/2013,18,3
08/07/2013,19,1
08/07/2013,20,1
08/07/2013,21,1
08/07/2013,22,3
08/07/2013,23,2
08/08/2013,00,3
08/08/2013,01,1
08/08/2013,02,3
08/08/2013,03,3
08/08/2013,04,3
08/08/2013,05,4
08/08/2013,06,4
08/08/2013,07,4
08/08/2013,08,4
08/08/2013,09,4
08/08/2013,10,4
08/08/2013,11,4
08/08/2013,12,1
08/08/2013,13,1
08/08/2013,14,1
08/08/2013,15,1
08/08/2013,16,3
08/08/2013,17,3
08/08/2013,18,3
08/08/2013,19,1
08/08/2013,20,2
08/08/2013,21,1
08/08/2013,22,3
08/08/2013,23,3
08/09/2013,00,3
08/09/2013,01,1
08/09/2013,02,3
08/09/2013,03,3
08/09/2013,04,3
08/09/2013,05,3
08/09/2013,06,3
08/09/2013,07,3
08/09/2013,08,3
08/09/2013,09,3
08/09/2013,10,3
08/09/2013,11,3
08/09/2013,12,3
08/09/2013,13,1
08/09/2013,14,1
08/09/2013,15,1
08/09/2013,16,1
08/09/2013,17,3
08/09/2013,18,3
08/09/2013,19,3
08/09/2013,20,4
08/09/2013,21,4
08/09/2013,22,4
08/09/2013,23,3
08/10/2013,00,3
08/10/2013,01,1
08/10/2013,02,1
08/10/2013,03,3
08/10/2013,04,1
08/10/2013,05,1
08/10/2013,06,3
08/10/2013,07,1
08/10/2013,08,2
08/10/2013,09,1
08/10/2013,10,1
08/10/2013,11,3
08/10/2013,12,1
08/10/2013,13,0
08/10/2013,14,0
08/10/2013,15,0
08/10/2013,16,4
08/10/2013,17,3
08/10/2013,18,3
08/10/2013,19,3
08/10/2013,20,4
08/10/2013,21,4
08/10/2013,22,1
08/10/2013,23,4
08/11/2013,00,3
08/11/2013,01,3
08/11/2013,02,3
08/11/2013,03,4
08/11/2013,04,4
08/11/2013,05,4
08/11/2013,06,4
08/11/2013,07,4
08/11/2013,08,4
08/11/2013,09,4
08/11/2013,10,4
08/11/2013,11,3
08/11/2013,12,4
08/11/2013,13,3
08/11/2013,14,3
08/11/2013,15,3
08/11/2013,16,0
08/11/2013,17,1
08/11/2013,18,1
08/11/2013,19,2
08/11/2013,20,2
08/11/2013,21,0
08/11/2013,22,2
08/11/2013,23,1
08/12/2013,00,1
08/12/2013,01,4
08/12/2013,02,3
08/12/2013,03,3
08/12/2013,04,4
08/12/2013,05,4
08/12/2013,06,4
08/12/2013,07,4
08/12/2013,08,4
08/12/2013,09,3
08/12/2013,10,3
08/12/2013,11,3
08/12/2013,12,3
08/12/2013,13,1
08/12/2013,14,1
08/12/2013,15,1
08/12/2013,16,1
08/12/2013,17,0
08/12/2013,18,1
08/12/2013,19,1
08/12/2013,20,1
08/12/2013,21,0
08/12/2013,22,0
08/12/2013,23,2
08/13/2013,00,1
08/13/2013,01,2
08/13/2013,02,2
08/13/2013,03,2
08/13/2013,04,1
08/13/2013,05,1
08/13/2013,06,1
08/13/2013,07,1
08/13/2013,08,1
08/13/2013,09,1
08/13/2013,10,1
08/13/2013,11,2
08/13/2013,12,2
08/13/2013,13,2
08/13/2013,14,1
08/13/2013,15,1
08/13/2013,16,1
08/13/2013,17,1
08/13/2013,18,3
08/13/2013,19,3
08/13/2013,20,3
08/13/2013,21,3
08/13/2013,22,1
08/13/2013,23,1
08/14/2013,00,2
08/14/2013,01,2
08/14/2013,02,1
08/14/2013,03,3
08/14/2013,04,3
08/14/2013,05,3
08/14/2013,06,4
08/14/2013,07,4
08/14/2013,08,4
08/14/2013,09,3
08/14/2013,10,3
08/14/2013,11,3
08/14/2013,12,3
08/14/2013,13,4
08/14/2013,14,4
08/14/2013,15,3
08/14/2013,16,3
08/14/2013,17,4
08/14/2013,18,4
08/14/2013,19,4
08/14/2013,20,4
08/14/2013,21,4
08/14/2013,22,4
08/14/2013,23,4
08/15/2013,00,4
08/15/2013,01,4
08/15/2013,02,4
08/15/2013,03,4
08/15/2013,04,3
08/15/2013,05,4
08/15/2013,06,4
08/15/2013,07,4
08/15/2013,08,4
08/15/2013,09,4
08/15/2013,10,4
08/15/2013,11,4
08/15/2013,12,4
08/15/2013,13,3
08/15/2013,14,3
08/15/2013,15,4
08/15/2013,16,4
08/15/2013,17,3
08/15/2013,18,3
08/15/2013,19,3
08/15/2013,20,3
08/15/2013,21,4
08/15/2013,22,3
08/15/2013,23,3
08/16/2013,00,3
08/16/2013,01,3
08/16/2013,02,4
08/16/2013,03,4
08/16/2013,04,4
08/16/2013,05,4
08/16/2013,06,4
08/16/2013,07,4
08/16/2013,08,4
08/16/2013,09,3
08/16/2013,10,3
08/16/2013,11,3
08/16/2013,12,3
08/16/2013,13,3
08/16/2013,14,3
08/16/2013,15,1
08/16/2013,16,1
08/16/2013,17,1
08/16/2013,18,1
08/16/2013,19,3
08/16/2013,20,0
08/16/2013,21,0
08/16/2013,22,1
08/16/2013,23,3
08/17/2013,00,1
08/17/2013,01,1
08/17/2013,02,2
08/17/2013,03,2
08/17/2013,04,3
08/17/2013,05,3
08/17/2013,06,3
08/17/2013,07,3
08/17/2013,08,3
08/17/2013,09,3
08/17/2013,10,3
08/17/2013,11,3
08/17/2013,12,1
08/17/2013,13,1
08/17/2013,14,1
08/17/2013,15,2
08/17/2013,16,2
08/17/2013,17,1
08/17/2013,18,2
08/17/2013,19,2
08/17/2013,20,0
08/17/2013,21,2
08/17/2013,22,1
08/17/2013,23,0
08/18/2013,00,1
08/18/2013,01,3
08/18/2013,02,3
08/18/2013,03,4
08/18/2013,04,3
08/18/2013,05,4
08/18/2013,06,4
08/18/2013,07,4
08/18/2013,08,4
08/18/2013,09,1
08/18/2013,10,2
08/18/2013,11,2
08/18/2013,12,2
08/18/2013,13,2
08/18/2013,14,2
08/18/2013,15,2
08/18/2013,16,2
08/18/2013,17,0
08/18/2013,18,0
08/18/2013,19,0
08/18/2013,20,0
08/18/2013,21,0
08/18/2013,22,0
08/18/2013,23,0
08/19/2013,00,0
08/19/2013,01,0
08/19/2013,02,0
08/19/2013,03,2
08/19/2013,04,2
08/19/2013,05,2
08/19/2013,06,2
08/19/2013,07,2
08/19/2013,08,2
08/19/2013,09,2
08/19/2013,10,2
08/19/2013,11,2
08/19/2013,12,1
08/19/2013,13,1
08/19/2013,14,1
08/19/2013,15,2
08/19/2013,16,2
08/19/2013,17,2
08/19/2013,18,2
08/19/2013,19,0
08/19/2013,20,0
08/19/2013,21,0
08/19/2013,22,0
08/19/2013,23,0
08/20/2013,00,2
08/20/2013,01,2
08/20/2013,02,2
08/20/2013,03,2
08/20/2013,04,1
08/20/2013,05,1
08/20/2013,06,3
08/20/2013,07,3
08/20/2013,08,3
08/20/2013,09,1
08/20/2013,10,2
08/20/2013,11,2
08/20/2013,12,2
08/20/2013,13,2
08/20/2013,14,2
08/20/2013,15,2
08/20/2013,16,2
08/20/2013,17,2
08/20/2013,18,2
08/20/2013,19,2
08/20/2013,20,0
08/20/2013,21,0
08/20/2013,22,0
08/20/2013,23,0
08/21/2013,00,0
08/21/2013,01,0
08/21/2013,02,0
08/21/2013,03,0
08/21/2013,04,0
08/21/2013,05,1
08/21/2013,06,1
08/21/2013,07,1
08/21/2013,08,3
08/21/2013,09,3
08/21/2013,10,3
08/21/2013,11,3
08/21/2013,12,3
08/21/2013,13,3
08/21/2013,14,1
08/21/2013,15,3
08/21/2013,16,1
08/21/2013,17,1
08/21/2013,18,1
08/21/2013,19,1
08/21/2013,20,3
08/21/2013,21,4
08/21/2013,22,4
08/21/2013,23,4
08/22/2013,00,4
08/22/2013,01,3
08/22/2013,02,3
08/22/2013,03,3
08/22/2013,04,3
08/22/2013,05,1
08/22/2013,06,3
08/22/2013,07,3
08/22/2013,08,3
08/22/2013,09,3
08/22/2013,10,4
08/22/2013,11,4
08/22/2013,12,3
08/22/2013,13,3
08/22/2013,14,3
08/22/2013,15,4
08/22/2013,16,4
08/22/2013,17,4
08/22/2013,18,4
08/22/2013,19,4
08/22/2013,20,4
08/22/2013,21,4
08/22/2013,22,4
08/22/2013,23,4
08/23/2013,00,4
08/23/2013,01,4
08/23/2013,02,4
08/23/2013,03,4
08/23/2013,04,4
08/23/2013,05,4
08/23/2013,06,3
08/23/2013,07,4
08/23/2013,08,4
08/23/2013,09,4
08/23/2013,10,4
08/23/2013,11,4
08/23/2013,12,3
08/23/2013,13,3
08/23/2013,14,3
08/23/2013,15,3
08/23/2013,16,1
08/23/2013,17,1
08/23/2013,18,1
08/23/2013,19,3
08/23/2013,20,3
08/23/2013,21,3
08/23/2013,22,3
08/23/2013,23,3
08/24/2013,00,3
08/24/2013,01,4
08/24/2013,02,4
08/24/2013,03,4
08/24/2013,04,3
08/24/2013,05,4
08/24/2013,06,4
08/24/2013,07,4
08/24/2013,08,4
08/24/2013,09,3
08/24/2013,10,3
08/24/2013,11,3
08/24/2013,12,3
08/24/2013,13,3
08/24/2013,14,3
08/24/2013,15,3
08/24/2013,16,3
08/24/2013,17,3
08/24/2013,18,3
08/24/2013,19,3
08/24/2013,20,1
08/24/2013,21,3
08/24/2013,22,3
08/24/2013,23,3
08/25/2013,00,3
08/25/2013,01,3
08/25/2013,02,3
08/25/2013,03,3
08/25/2013,04,3
08/25/2013,05,4
08/25/2013,06,3
08/25/2013,07,3
08/25/2013,08,3
08/25/2013,09,4
08/25/2013,10,4
08/25/2013,11,4
08/25/2013,12,3
08/25/2013,13,3
08/25/2013,14,4
08/25/2013,15,4
08/25/2013,16,4
08/25/2013,17,4
08/25/2013,18,4
08/25/2013,19,4
08/25/2013,20,4
08/25/2013,21,4
08/25/2013,22,3
08/25/2013,23,3
08/26/2013,00,4
08/26/2013,01,3
08/26/2013,02,3
08/26/2013,03,3
08/26/2013,04,3
08/26/2013,05,4
08/26/2013,06,4
08/26/2013,07,3
08/26/2013,08,3
08/26/2013,09,3
08/26/2013,10,3
08/26/2013,11,3
08/26/2013,12,3
08/26/2013,13,3
08/26/2013,14,3
08/26/2013,15,3
08/26/2013,16,3
08/26/2013,17,4
08/26/2013,18,4
08/26/2013,19,4
08/26/2013,20,4
08/26/2013,21,4
08/26/2013,22,4
08/26/2013,23,4
08/27/2013,00,4
08/27/2013,01,4
08/27/2013,02,4
08/27/2013,03,4
08/27/2013,04,3
08/27/2013,05,3
08/27/2013,06,4
08/27/2013,07,3
08/27/2013,08,3
08/27/2013,09,3
08/27/2013,10,3
08/27/2013,11,3
08/27/2013,12,3
08/27/2013,13,3
08/27/2013,14,3
08/27/2013,15,3
08/27/2013,16,3
08/27/2013,17,3
08/27/2013,18,3
08/27/2013,19,3
08/27/2013,20,4
08/27/2013,21,4
08/27/2013,22,4
08/27/2013,23,4
08/28/2013,00,4
08/28/2013,01,4
08/28/2013,02,4
08/28/2013,03,4
08/28/2013,04,3
08/28/2013,05,3
08/28/2013,06,3
08/28/2013,07,3
08/28/2013,08,3
08/28/2013,09,3
08/28/2013,10,3
08/28/2013,11,3
08/28/2013,12,3
08/28/2013,13,3
08/28/2013,14,3
08/28/2013,15,3
08/28/2013,16,3
08/28/2013,17,3
08/28/2013,18,1
08/28/2013,19,4
08/28/2013,20,4
08/28/2013,21,4
08/28/2013,22,4
08/28/2013,23,4
08/29/2013,00,4
08/29/2013,01,4
08/29/2013,02,4
08/29/2013,03,4
08/29/2013,04,4
08/29/2013,05,4
08/29/2013,06,4
08/29/2013,07,4
08/29/2013,08,4
08/29/2013,09,4
08/29/2013,10,3
08/29/2013,11,3
08/29/2013,12,3
08/29/2013,13,3
08/29/2013,14,0
08/29/2013,15,3
08/29/2013,16,3
08/29/2013,17,3
08/29/2013,18,3
08/29/2013,19,3
08/29/2013,20,3
08/29/2013,21,3
08/29/2013,22,3
08/29/2013,23,3
08/30/2013,00,4
08/30/2013,01,4
08/30/2013,02,3
08/30/2013,03,3
08/30/2013,04,3
08/30/2013,05,4
08/30/2013,06,3
08/30/2013,07,3
08/30/2013,08,3
08/30/2013,09,3
08/30/2013,10,1
08/30/2013,11,3
08/30/2013,12,1
08/30/2013,13,3
08/30/2013,14,1
08/30/2013,15,1
08/30/2013,16,1
08/30/2013,17,1
08/30/2013,18,2
08/30/2013,19,2
08/30/2013,20,0
08/30/2013,21,0
08/30/2013,22,0
08/30/2013,23,0
08/31/2013,00,0
08/31/2013,01,0
08/31/2013,02,0
08/31/2013,03,0
08/31/2013,04,2
08/31/2013,05,2
08/31/2013,06,2
08/31/2013,07,2
08/31/2013,08,0
08/31/2013,09,0
08/31/2013,10,0
08/31/2013,11,0
08/31/2013,12,0
08/31/2013,13,2
08/31/2013,14,2
08/31/2013,15,2
08/31/2013,16,2
08/31/2013,17,2
08/31/2013,18,2
08/31/2013,19,0
08/31/2013,20,0
08/31/2013,21,0
08/31/2013,22,0
08/31/2013,23,0
09/01/2013,02,0
09/01/2013,03,0
09/01/2013,04,2
09/01/2013,05,2
09/01/2013,06,2
09/01/2013,07,2
09/01/2013,08,2
09/01/2013,09,2
09/01/2013,10,2
09/01/2013,11,2
09/01/2013,12,2
09/01/2013,13,0
09/01/2013,14,2
09/01/2013,15,2
09/01/2013,16,2
09/01/2013,17,2
09/01/2013,18,0
09/01/2013,19,2
09/01/2013,20,0
09/01/2013,21,2
09/01/2013,22,3
09/01/2013,23,3
09/02/2013,00,3
09/02/2013,01,3
09/02/2013,02,3
09/02/2013,03,3
09/02/2013,04,3
09/02/2013,05,1
09/02/2013,06,1
09/02/2013,07,1
09/02/2013,08,1
09/02/2013,09,1
09/02/2013,10,3
09/02/2013,11,1
09/02/2013,12,3
09/02/2013,13,3
09/02/2013,14,3
09/02/2013,15,1
09/02/2013,16,3
09/02/2013,17,3
09/02/2013,18,3
09/02/2013,19,3
09/02/2013,20,3
09/02/2013,21,3
09/02/2013,22,3
09/02/2013,23,4
09/03/2013,00,4
09/03/2013,01,4
09/03/2013,02,4
09/03/2013,03,4
09/03/2013,04,3
09/03/2013,05,1
09/03/2013,06,3
09/03/2013,07,3
09/03/2013,08,3
09/03/2013,09,3
09/03/2013,10,3
09/03/2013,11,2
09/03/2013,12,1
09/03/2013,13,1
09/03/2013,14,1
09/03/2013,15,1
09/03/2013,16,1
09/03/2013,17,1
09/03/2013,18,3
09/03/2013,19,1
09/03/2013,20,2
09/03/2013,21,1
09/03/2013,22,1
09/03/2013,23,1
09/04/2013,00,1
09/04/2013,01,1
09/04/2013,02,3
09/04/2013,03,4
09/04/2013,04,3
09/04/2013,05,4
09/04/2013,06,4
09/04/2013,07,4
09/04/2013,08,4
09/04/2013,09,4
09/04/2013,10,4
09/04/2013,11,3
09/04/2013,12,4
09/04/2013,13,4
09/04/2013,14,4
09/04/2013,15,4
09/04/2013,16,4
09/04/2013,17,4
09/04/2013,18,3
09/04/2013,19,3
09/04/2013,20,4
09/04/2013,21,3
09/04/2013,22,3
09/04/2013,23,4
09/05/2013,00,3
09/05/2013,01,4
09/05/2013,02,3
09/05/2013,03,3
09/05/2013,04,4
09/05/2013,05,4
09/05/2013,06,4
09/05/2013,07,4
09/05/2013,08,4
09/05/2013,09,4
09/05/2013,10,4
09/05/2013,11,4
09/05/2013,12,4
09/05/2013,13,4
09/05/2013,14,4
09/05/2013,15,4
09/05/2013,16,4
09/05/2013,17,4
09/05/2013,18,4
09/05/2013,19,4
09/05/2013,20,4
09/05/2013,21,4
09/05/2013,22,4
09/05/2013,23,4
09/06/2013,00,4
09/06/2013,01,4
09/06/2013,02,4
09/06/2013,03,4
09/06/2013,04,4
09/06/2013,05,4
09/06/2013,06,4
09/06/2013,07,4
09/06/2013,08,4
09/06/2013,09,4
09/06/2013,10,4
09/06/2013,11,4
09/06/2013,12,4
09/06/2013,13,4
09/06/2013,14,4
09/06/2013,15,4
09/06/2013,16,3
09/06/2013,17,3
09/06/2013,18,3
09/06/2013,19,4
09/06/2013,20,3
09/06/2013,21,1
09/06/2013,22,2
09/06/2013,23,2
09/07/2013,00,1
09/07/2013,01,2
09/07/2013,02,3
09/07/2013,03,4
09/07/2013,04,3
09/07/2013,05,4
09/07/2013,06,4
09/07/2013,07,4
09/07/2013,08,4
09/07/2013,09,1
09/07/2013,10,0
09/07/2013,11,2
09/07/2013,12,0
09/07/2013,13,2
09/07/2013,14,2
09/07/2013,15,2
09/07/2013,16,2
09/07/2013,17,2
09/07/2013,18,2
09/07/2013,19,0
09/07/2013,20,0
09/07/2013,21,0
09/07/2013,22,0
09/07/2013,23,0
09/08/2013,00,0
09/08/2013,01,0
09/08/2013,02,0
09/08/2013,03,2
09/08/2013,04,2
09/08/2013,05,2
09/08/2013,06,2
09/08/2013,07,2
09/08/2013,08,1
09/08/2013,09,2
09/08/2013,10,2
09/08/2013,11,2
09/08/2013,12,2
09/08/2013,13,2
09/08/2013,14,2
09/08/2013,15,2
09/08/2013,16,1
09/08/2013,17,1
09/08/2013,18,1
09/08/2013,19,1
09/08/2013,20,3
09/08/2013,21,1
09/08/2013,22,0
09/08/2013,23,0
09/09/2013,00,0
09/09/2013,01,2
09/09/2013,02,2
09/09/2013,03,4
09/09/2013,04,4
09/09/2013,05,4
09/09/2013,06,4
09/09/2013,07,4
09/09/2013,08,4
09/09/2013,09,4
09/09/2013,10,3
09/09/2013,11,2
09/09/2013,12,2
09/09/2013,13,0
09/09/2013,14,0
09/09/2013,15,0
09/09/2013,16,0
09/09/2013,17,0
09/09/2013,18,2
09/09/2013,19,0
09/09/2013,20,0
09/09/2013,21,0
09/09/2013,22,0
09/09/2013,23,0
09/10/2013,00,0
09/10/2013,01,0
09/10/2013,02,2
09/10/2013,03,2
09/10/2013,04,1
09/10/2013,05,4
09/10/2013,06,4
09/10/2013,07,3
09/10/2013,08,2
09/10/2013,09,0
09/10/2013,10,0
09/10/2013,11,0
09/10/2013,12,0
09/10/2013,13,0
09/10/2013,14,0
09/10/2013,15,0
09/10/2013,16,0
09/10/2013,17,0
09/10/2013,18,0
09/10/2013,19,0
09/10/2013,20,0
09/10/2013,21,0
09/10/2013,22,0
09/10/2013,23,0
09/11/2013,00,0
09/11/2013,01,0
09/11/2013,02,0
09/11/2013,03,0
09/11/2013,04,0
09/11/2013,05,0
09/11/2013,06,0
09/11/2013,07,0
09/11/2013,08,0
09/11/2013,09,0
09/11/2013,10,0
09/11/2013,11,0
09/11/2013,12,0
09/11/2013,13,0
09/11/2013,14,0
09/11/2013,15,0
09/11/2013,16,0
09/11/2013,17,0
09/11/2013,18,0
09/11/2013,19,0
09/11/2013,20,0
09/11/2013,21,0
09/11/2013,22,0
09/11/2013,23,0
09/12/2013,00,0
09/12/2013,01,0
09/12/2013,02,0
09/12/2013,03,2
09/12/2013,04,4
09/12/2013,05,4
09/12/2013,06,4
09/12/2013,07,4
09/12/2013,08,4
09/12/2013,09,4
09/12/2013,10,4
09/12/2013,11,0
09/12/2013,12,2
09/12/2013,13,2
09/12/2013,14,2
09/12/2013,15,2
09/12/2013,16,2
09/12/2013,17,2
09/12/2013,18,2
09/12/2013,19,0
09/12/2013,20,0
09/12/2013,21,0
09/12/2013,22,0
09/12/2013,23,0
09/13/2013,00,0
09/13/2013,01,0
09/13/2013,02,4
09/13/2013,03,4
09/13/2013,04,4
09/13/2013,05,4
09/13/2013,06,4
09/13/2013,07,4
09/13/2013,08,4
09/13/2013,09,4
09/13/2013,10,4
09/13/2013,11,4
09/13/2013,12,4
09/13/2013,13,1
09/13/2013,14,1
09/13/2013,15,1
09/13/2013,16,2
09/13/2013,17,2
09/13/2013,18,2
09/13/2013,19,2
09/13/2013,20,2
09/13/2013,21,3
09/13/2013,22,4
09/13/2013,23,4
09/14/2013,00,4
09/14/2013,01,4
09/14/2013,02,4
09/14/2013,03,4
09/14/2013,04,4
09/14/2013,05,4
09/14/2013,06,4
09/14/2013,07,4
09/14/2013,08,4
09/14/2013,09,4
09/14/2013,10,4
09/14/2013,11,3
09/14/2013,12,1
09/14/2013,13,2
09/14/2013,14,2
09/14/2013,15,2
09/14/2013,16,2
09/14/2013,17,2
09/14/2013,18,2
09/14/2013,19,0
09/14/2013,20,0
09/14/2013,21,0
09/14/2013,22,0
09/14/2013,23,0
09/15/2013,00,4
09/15/2013,01,2
09/15/2013,02,4
09/15/2013,03,4
09/15/2013,04,4
09/15/2013,05,4
09/15/2013,06,4
09/15/2013,07,4
09/15/2013,08,4
09/15/2013,09,4
09/15/2013,10,4
09/15/2013,11,4
09/15/2013,12,4
09/15/2013,13,4
09/15/2013,14,4
09/15/2013,15,4
09/15/2013,16,4
09/15/2013,17,4
09/15/2013,18,4
09/15/2013,19,4
09/15/2013,20,4
09/15/2013,21,3
09/15/2013,22,3
09/15/2013,23,3
09/16/2013,00,3
09/16/2013,01,4
09/16/2013,02,4
09/16/2013,03,4
09/16/2013,04,4
09/16/2013,05,4
09/16/2013,06,4
09/16/2013,07,4
09/16/2013,08,4
09/16/2013,09,4
09/16/2013,10,4
09/16/2013,11,3
09/16/2013,12,4
09/16/2013,13,3
09/16/2013,14,3
09/16/2013,15,3
09/16/2013,16,3
09/16/2013,17,3
09/16/2013,18,3
09/16/2013,19,4
09/16/2013,20,4
09/16/2013,21,4
09/16/2013,22,4
09/16/2013,23,3
09/17/2013,00,3
09/17/2013,01,3
09/17/2013,02,4
09/17/2013,03,4
09/17/2013,04,4
09/17/2013,05,3
09/17/2013,06,3
09/17/2013,07,3
09/17/2013,08,3
09/17/2013,09,3
09/17/2013,10,3
09/17/2013,11,3
09/17/2013,12,3
09/17/2013,13,3
09/17/2013,14,3
09/17/2013,15,3
09/17/2013,16,3
09/17/2013,17,1
09/17/2013,18,3
09/17/2013,19,3
09/17/2013,20,3
09/17/2013,21,1
09/17/2013,22,3
09/17/2013,23,1
09/18/2013,00,3
09/18/2013,01,3
09/18/2013,02,1
09/18/2013,03,3
09/18/2013,04,3
09/18/2013,05,3
09/18/2013,06,3
09/18/2013,07,1
09/18/2013,08,1
09/18/2013,09,3
09/18/2013,10,3
09/18/2013,11,1
09/18/2013,12,1
09/18/2013,13,1
09/18/2013,14,1
09/18/2013,15,1
09/18/2013,16,1
09/18/2013,17,1
09/18/2013,18,1
09/18/2013,19,0
09/18/2013,20,0
09/18/2013,21,0
09/18/2013,22,0
09/18/2013,23,0
09/19/2013,00,0
09/19/2013,01,0
09/19/2013,02,0
09/19/2013,03,0
09/19/2013,04,0
09/19/2013,05,1
09/19/2013,06,1
09/19/2013,07,4
09/19/2013,08,1
09/19/2013,09,1
09/19/2013,10,1
09/19/2013,11,2
09/19/2013,12,2
09/19/2013,13,2
09/19/2013,14,2
09/19/2013,15,2
09/19/2013,16,2
09/19/2013,17,2
09/19/2013,18,2
09/19/2013,19,0
09/19/2013,20,0
09/19/2013,21,0
09/19/2013,22,0
09/19/2013,23,0
09/20/2013,00,0
09/20/2013,01,0
09/20/2013,02,0
09/20/2013,03,1
09/20/2013,04,3
09/20/2013,05,3
09/20/2013,06,3
09/20/2013,07,3
09/20/2013,08,3
09/20/2013,09,3
09/20/2013,10,3
09/20/2013,11,3
09/20/2013,12,3
09/20/2013,13,3
09/20/2013,14,3
09/20/2013,15,3
09/20/2013,16,3
09/20/2013,17,3
09/20/2013,18,3
09/20/2013,19,4
09/20/2013,20,4
09/20/2013,21,4
09/20/2013,22,4
09/20/2013,23,4
09/21/2013,00,3
09/21/2013,01,3
09/21/2013,02,3
09/21/2013,03,3
09/21/2013,04,1
09/21/2013,05,4
09/21/2013,06,3
09/21/2013,07,3
09/21/2013,08,3
09/21/2013,09,3
09/21/2013,10,3
09/21/2013,11,3
09/21/2013,12,3
09/21/2013,13,3
09/21/2013,14,3
09/21/2013,15,3
09/21/2013,16,3
09/21/2013,17,3
09/21/2013,18,3
09/21/2013,19,3
09/21/2013,20,3
09/21/2013,21,1
09/21/2013,22,3
09/21/2013,23,3
09/22/2013,00,4
09/22/2013,01,3
09/22/2013,02,3
09/22/2013,03,4
09/22/2013,04,4
09/22/2013,05,4
09/22/2013,06,4
09/22/2013,07,4
09/22/2013,08,4
09/22/2013,09,4
09/22/2013,10,4
09/22/2013,11,4
09/22/2013,12,4
09/22/2013,13,4
09/22/2013,14,4
09/22/2013,15,4
09/22/2013,16,1
09/22/2013,17,3
09/22/2013,18,3
09/22/2013,19,4
09/22/2013,20,4
09/22/2013,21,4
09/22/2013,22,4
09/22/2013,23,4
09/23/2013,00,4
09/23/2013,01,3
